frame,time_s,green_x,green_y,red_x,red_y
4523,22.615000,1105,639,1432,536
4524,22.620000,1105,639,1432,536
4525,22.625000,1105,639,1432,536
4526,22.630000,1105,639,1432,536
4527,22.635000,1106,639,1432,536
4528,22.640000,1106,639,1432,536
4529,22.645000,1106,639,1432,536
4530,22.650000,1105,639,1432,536
4531,22.655000,1104,639,1432,536
4532,22.660000,1106,639,1432,536
4533,22.665000,1106,639,1432,536
4534,22.670000,1105,640,1432,536
4535,22.675000,1105,640,1432,536
4536,22.680000,1105,639,1432,536
4537,22.685000,1105,640,1432,536
4538,22.690000,1105,640,1432,536
4539,22.695000,1105,640,1432,536
4540,22.700000,1104,640,1432,536
4541,22.705000,1105,640,1432,536
4542,22.710000,1105,640,1432,536
4543,22.715000,1105,640,1432,536
4544,22.720000,1105,640,1432,536
4545,22.725000,1106,640,1433,536
4546,22.730000,1106,640,1433,536
4547,22.735000,1106,640,1433,536
4548,22.740000,1105,640,1433,536
4549,22.745000,1105,641,1433,536
4550,22.750000,1105,641,1433,536
4551,22.755000,1106,641,1433,536
4552,22.760000,1105,641,1433,536
4553,22.765000,1106,641,1433,536
4554,22.770000,1105,640,1433,536
4555,22.775000,1105,641,1433,535
4556,22.780000,1105,641,1433,535
4557,22.785000,1105,641,1433,535
4558,22.790000,1105,642,1433,535
4559,22.795000,1106,641,1433,535
4560,22.800000,1105,640,1433,535
4561,22.805000,1105,641,1433,535
4562,22.810000,1106,640,1433,535
4563,22.815000,1105,641,1433,535
4564,22.820000,1105,641,1433,534
4565,22.825000,1105,641,1433,534
4566,22.830000,1105,641,1433,534
4567,22.835000,1105,641,1433,534
4568,22.840000,1105,640,1433,534
4569,22.845000,1105,641,1433,534
4570,22.850000,1105,641,1433,534
4571,22.855000,1105,641,1433,534
4572,22.860000,1105,639,1433,534
4573,22.865000,1105,640,1433,534
4574,22.870000,1105,640,1433,534
4575,22.875000,1106,640,1433,534
4576,22.880000,1106,641,1433,534
4577,22.885000,1107,640,1433,534
4578,22.890000,1107,640,1433,534
4579,22.895000,1105,641,1433,534
4580,22.900000,1106,640,1433,534
4581,22.905000,1106,640,1433,534
4582,22.910000,1105,640,1433,534
4583,22.915000,1105,640,1433,534
4584,22.920000,1105,639,1433,534
4585,22.925000,1105,639,1433,534
4586,22.930000,1106,638,1433,534
4587,22.935000,1106,639,1433,534
4588,22.940000,1106,639,1433,534
4589,22.945000,1106,638,1433,534
4590,22.950000,1106,638,1433,534
4591,22.955000,1106,639,1433,534
4592,22.960000,1106,638,1433,534
4593,22.965000,1106,638,1433,534
4594,22.970000,1105,639,1433,534
4595,22.975000,1105,639,1434,534
4596,22.980000,1105,638,1434,534
4597,22.985000,1105,637,1434,534
4598,22.990000,1106,638,1434,534
4599,22.995000,1106,638,1434,534
4600,23.000000,1106,638,1434,534
4601,23.005000,1106,639,1434,534
4602,23.010000,1106,639,1434,534
4603,23.015000,1106,639,1434,534
4604,23.020000,1106,638,1434,534
4605,23.025000,1104,640,1434,534
4606,23.030000,1104,640,1434,534
4607,23.035000,1105,638,1434,534
4608,23.040000,1105,639,1434,534
4609,23.045000,1106,638,1434,534
4610,23.050000,1106,638,1434,534
4611,23.055000,1105,638,1434,534
4612,23.060000,1106,639,1434,534
4613,23.065000,1105,638,1434,534
4614,23.070000,1104,638,1434,534
4615,23.075000,1104,638,1434,534
4616,23.080000,1105,638,1434,534
4617,23.085000,1106,638,1434,534
4618,23.090000,1106,638,1434,534
4619,23.095000,1106,638,1434,534
4620,23.100000,1105,638,1433,534
4621,23.105000,1104,638,1433,534
4622,23.110000,1105,638,1433,534
4623,23.115000,1105,639,1433,534
4624,23.120000,1105,639,1433,534
4625,23.125000,1105,638,1433,534
4626,23.130000,1106,637,1433,534
4627,23.135000,1106,638,1433,534
4628,23.140000,1106,638,1433,534
4629,23.145000,1106,638,1433,534
4630,23.150000,1105,638,1433,534
4631,23.155000,1105,637,1433,534
4632,23.160000,1104,639,1433,534
4633,23.165000,1104,640,1433,534
4634,23.170000,1106,639,1433,534
4635,23.175000,1106,639,1433,534
4636,23.180000,1106,638,1433,534
4637,23.185000,1106,639,1433,534
4638,23.190000,1106,639,1433,534
4639,23.195000,1105,638,1433,534
4640,23.200000,1106,638,1433,534
4641,23.205000,1104,638,1433,534
4642,23.210000,1105,638,1433,534
4643,23.215000,1105,638,1433,534
4644,23.220000,1105,638,1433,534
4645,23.225000,1105,638,1433,534
4646,23.230000,1105,638,1433,534
4647,23.235000,1105,638,1433,534
4648,23.240000,1105,638,1433,534
4649,23.245000,1105,638,1433,534
4650,23.250000,1105,639,1433,534
4651,23.255000,1105,639,1433,534
4652,23.260000,1106,638,1433,534
4653,23.265000,1105,638,1433,534
4654,23.270000,1105,638,1433,534
4655,23.275000,1105,638,1433,534
4656,23.280000,1105,638,1433,534
4657,23.285000,1105,639,1433,534
4658,23.290000,1106,639,1433,534
4659,23.295000,1105,639,1433,534
4660,23.300000,1106,638,1433,534
4661,23.305000,1106,638,1433,534
4662,23.310000,1105,638,1433,534
4663,23.315000,1104,639,1433,534
4664,23.320000,1105,639,1433,534
4665,23.325000,1105,640,1433,534
4666,23.330000,1105,640,1433,534
4667,23.335000,1105,640,1433,534
4668,23.340000,1105,640,1433,534
4669,23.345000,1104,639,1433,534
4670,23.350000,1104,639,1433,534
4671,23.355000,1104,639,1433,534
4672,23.360000,1105,639,1433,534
4673,23.365000,1104,639,1433,534
4674,23.370000,1104,640,1433,534
4675,23.375000,1104,640,1433,534
4676,23.380000,1105,638,1433,534
4677,23.385000,1106,639,1433,534
4678,23.390000,1106,638,1433,534
4679,23.395000,1106,638,1433,534
4680,23.400000,1104,638,1433,534
4681,23.405000,1104,638,1433,534
4682,23.410000,1104,639,1433,534
4683,23.415000,1104,639,1433,534
4684,23.420000,1104,639,1433,534
4685,23.425000,1105,639,1433,534
4686,23.430000,1104,640,1433,534
4687,23.435000,1106,639,1433,534
4688,23.440000,1106,639,1433,534
4689,23.445000,1106,639,1433,534
4690,23.450000,1106,639,1433,534
4691,23.455000,1106,638,1433,534
4692,23.460000,1106,639,1433,534
4693,23.465000,1106,639,1433,534
4694,23.470000,1105,638,1433,534
4695,23.475000,1104,638,1433,534
4696,23.480000,1105,638,1433,534
4697,23.485000,1105,638,1433,534
4698,23.490000,1105,638,1433,534
4699,23.495000,1106,638,1433,534
4700,23.500000,1105,639,1433,534
4701,23.505000,1104,639,1433,534
4702,23.510000,1104,639,1433,534
4703,23.515000,1105,638,1433,534
4704,23.520000,1106,638,1433,534
4705,23.525000,1106,638,1433,534
4706,23.530000,1105,638,1433,534
4707,23.535000,1106,638,1433,534
4708,23.540000,1106,638,1433,534
4709,23.545000,1105,639,1433,534
4710,23.550000,1105,639,1433,534
4711,23.555000,1105,639,1433,534
4712,23.560000,1105,638,1433,534
4713,23.565000,1105,638,1433,534
4714,23.570000,1106,637,1433,534
4715,23.575000,1106,638,1433,534
4716,23.580000,1106,639,1433,534
4717,23.585000,1105,638,1433,534
4718,23.590000,1106,638,1433,534
4719,23.595000,1105,639,1433,534
4720,23.600000,1106,638,1433,534
4721,23.605000,1106,638,1433,534
4722,23.610000,1104,638,1433,534
4723,23.615000,1105,638,1433,534
4724,23.620000,1105,638,1433,534
4725,23.625000,1105,638,1433,534
4726,23.630000,1105,637,1433,534
4727,23.635000,1106,638,1433,534
4728,23.640000,1104,639,1433,534
4729,23.645000,1105,638,1433,534
4730,23.650000,1105,638,1433,534
4731,23.655000,1103,639,1433,534
4732,23.660000,1104,639,1433,534
4733,23.665000,1104,639,1433,534
4734,23.670000,1104,639,1433,534
4735,23.675000,1105,638,1433,534
4736,23.680000,1104,639,1433,534
4737,23.685000,1104,640,1433,534
4738,23.690000,1104,640,1433,534
4739,23.695000,1105,639,1433,534
4740,23.700000,1105,639,1433,534
4741,23.705000,1105,639,1433,534
4742,23.710000,1105,639,1433,534
4743,23.715000,1105,639,1433,534
4744,23.720000,1105,639,1433,534
4745,23.725000,1105,639,1433,534
4746,23.730000,1104,639,1433,534
4747,23.735000,1104,638,1433,534
4748,23.740000,1105,638,1433,534
4749,23.745000,1105,639,1433,534
4750,23.750000,1106,638,1433,534
4751,23.755000,1105,638,1433,534
4752,23.760000,1105,639,1433,534
4753,23.765000,1105,638,1433,534
4754,23.770000,1105,638,1433,534
4755,23.775000,1105,638,1433,534
4756,23.780000,1104,638,1433,534
4757,23.785000,1104,638,1433,534
4758,23.790000,1105,639,1433,534
4759,23.795000,1104,638,1433,534
4760,23.800000,1105,638,1433,534
4761,23.805000,1105,638,1433,534
4762,23.810000,1105,638,1433,534
4763,23.815000,1105,638,1433,534
4764,23.820000,1107,639,1433,534
4765,23.825000,1106,639,1433,534
4766,23.830000,1106,639,1433,534
4767,23.835000,1107,640,1433,534
4768,23.840000,1106,638,1433,534
4769,23.845000,1106,638,1433,534
4770,23.850000,1106,638,1433,534
4771,23.855000,1106,638,1433,534
4772,23.860000,1105,638,1433,534
4773,23.865000,1106,638,1433,534
4774,23.870000,1105,638,1433,534
4775,23.875000,1105,638,1433,534
4776,23.880000,1104,639,1433,534
4777,23.885000,1104,639,1433,534
4778,23.890000,1104,639,1433,534
4779,23.895000,1104,638,1433,534
4780,23.900000,1104,638,1433,534
4781,23.905000,1104,638,1433,534
4782,23.910000,1105,638,1433,534
4783,23.915000,1105,638,1433,534
4784,23.920000,1106,638,1433,534
4785,23.925000,1104,638,1433,534
4786,23.930000,1105,638,1433,534
4787,23.935000,1105,638,1433,534
4788,23.940000,1105,638,1433,534
4789,23.945000,1106,638,1433,534
4790,23.950000,1104,638,1433,534
4791,23.955000,1106,639,1433,534
4792,23.960000,1106,639,1433,534
4793,23.965000,1105,639,1433,534
4794,23.970000,1105,639,1433,534
4795,23.975000,1106,638,1433,534
4796,23.980000,1105,638,1433,534
4797,23.985000,1106,638,1433,534
4798,23.990000,1106,638,1433,534
4799,23.995000,1105,639,1433,534
4800,24.000000,1104,639,1433,534
4801,24.005000,1105,638,1433,534
4802,24.010000,1105,639,1433,534
4803,24.015000,1105,638,1433,534
4804,24.020000,1106,638,1433,534
4805,24.025000,1105,638,1433,534
4806,24.030000,1106,638,1433,534
4807,24.035000,1106,638,1433,534
4808,24.040000,1106,638,1433,534
4809,24.045000,1105,639,1433,534
4810,24.050000,1105,638,1433,534
4811,24.055000,1105,638,1433,534
4812,24.060000,1104,638,1433,534
4813,24.065000,1105,638,1433,534
4814,24.070000,1104,638,1433,534
4815,24.075000,1105,638,1433,534
4816,24.080000,1105,638,1433,534
4817,24.085000,1104,638,1433,534
4818,24.090000,1105,639,1433,534
4819,24.095000,1105,638,1433,534
4820,24.100000,1105,638,1433,534
4821,24.105000,1104,638,1433,534
4822,24.110000,1105,638,1433,534
4823,24.115000,1106,638,1433,534
4824,24.120000,1106,638,1433,534
4825,24.125000,1106,638,1433,534
4826,24.130000,1106,639,1433,534
4827,24.135000,1105,640,1433,534
4828,24.140000,1106,638,1433,534
4829,24.145000,1105,638,1433,534
4830,24.150000,1105,638,1433,534
4831,24.155000,1105,637,1433,534
4832,24.160000,1105,637,1433,534
4833,24.165000,1105,638,1433,534
4834,24.170000,1105,638,1433,534
4835,24.175000,1105,638,1433,534
4836,24.180000,1104,639,1433,534
4837,24.185000,1105,638,1433,534
4838,24.190000,1104,638,1433,534
4839,24.195000,1104,638,1433,534
4840,24.200000,1105,638,1433,534
4841,24.205000,1105,637,1433,534
4842,24.210000,1105,638,1433,534
4843,24.215000,1105,638,1433,534
4844,24.220000,1105,638,1433,534
4845,24.225000,1104,639,1433,534
4846,24.230000,1106,638,1433,534
4847,24.235000,1104,639,1433,534
4848,24.240000,1106,638,1433,534
4849,24.245000,1106,638,1433,534
4850,24.250000,1105,638,1433,534
4851,24.255000,1105,637,1433,534
4852,24.260000,1105,637,1433,534
4853,24.265000,1105,637,1433,534
4854,24.270000,1104,639,1433,534
4855,24.275000,1105,638,1433,534
4856,24.280000,1105,638,1433,534
4857,24.285000,1106,638,1433,534
4858,24.290000,1105,638,1433,534
4859,24.295000,1105,637,1433,534
4860,24.300000,1105,638,1433,534
4861,24.305000,1105,638,1433,534
4862,24.310000,1105,638,1433,534
4863,24.315000,1104,638,1433,534
4864,24.320000,1105,638,1433,534
4865,24.325000,1104,639,1433,534
4866,24.330000,1104,639,1433,534
4867,24.335000,1104,638,1433,534
4868,24.340000,1105,638,1433,534
4869,24.345000,1106,638,1433,534
4870,24.350000,1105,639,1433,534
4871,24.355000,1105,639,1433,534
4872,24.360000,1106,639,1433,534
4873,24.365000,1106,638,1433,534
4874,24.370000,1105,638,1433,534
4875,24.375000,1105,637,1433,534
4876,24.380000,1105,638,1433,534
4877,24.385000,1105,638,1433,534
4878,24.390000,1105,638,1433,534
4879,24.395000,1105,638,1433,534
4880,24.400000,1105,638,1433,534
4881,24.405000,1105,639,1433,534
4882,24.410000,1105,638,1433,534
4883,24.415000,1104,639,1433,534
4884,24.420000,1106,638,1433,534
4885,24.425000,1105,638,1433,534
4886,24.430000,1105,638,1433,534
4887,24.435000,1105,638,1433,534
4888,24.440000,1105,638,1433,534
4889,24.445000,1105,638,1433,534
4890,24.450000,1105,639,1433,534
4891,24.455000,1106,638,1433,534
4892,24.460000,1105,638,1433,534
4893,24.465000,1105,638,1433,534
4894,24.470000,1105,638,1433,534
4895,24.475000,1105,638,1433,534
4896,24.480000,1106,638,1433,534
4897,24.485000,1105,638,1433,534
4898,24.490000,1106,638,1433,534
4899,24.495000,1106,639,1433,534
4900,24.500000,1106,638,1433,534
4901,24.505000,1105,639,1433,534
4902,24.510000,1105,638,1433,534
4903,24.515000,1105,638,1433,534
4904,24.520000,1105,639,1433,534
4905,24.525000,1106,639,1433,534
4906,24.530000,1106,638,1433,534
4907,24.535000,1106,639,1433,534
4908,24.540000,1105,638,1433,534
4909,24.545000,1105,638,1433,534
4910,24.550000,1105,638,1433,534
4911,24.555000,1105,638,1433,534
4912,24.560000,1105,638,1433,534
4913,24.565000,1105,638,1433,534
4914,24.570000,1106,639,1433,534
4915,24.575000,1106,638,1433,534
4916,24.580000,1105,639,1433,534
4917,24.585000,1105,639,1433,534
4918,24.590000,1106,639,1433,534
4919,24.595000,1105,640,1433,534
4920,24.600000,1105,638,1433,534
4921,24.605000,1105,638,1433,534
4922,24.610000,1106,638,1433,534
4923,24.615000,1105,638,1433,534
4924,24.620000,1105,638,1433,534
4925,24.625000,1104,639,1433,534
4926,24.630000,1104,638,1433,534
4927,24.635000,1104,638,1433,534
4928,24.640000,1104,638,1433,534
4929,24.645000,1104,638,1433,534
4930,24.650000,1105,638,1433,534
4931,24.655000,1105,638,1433,534
4932,24.660000,1105,639,1433,534
4933,24.665000,1105,638,1433,534
4934,24.670000,1105,638,1433,534
4935,24.675000,1105,638,1433,534
4936,24.680000,1105,637,1433,534
4937,24.685000,1105,639,1433,534
4938,24.690000,1106,638,1433,534
4939,24.695000,1105,638,1433,534
4940,24.700000,1105,638,1433,534
4941,24.705000,1105,638,1433,534
4942,24.710000,1105,638,1433,534
4943,24.715000,1104,638,1433,534
4944,24.720000,1104,639,1433,534
4945,24.725000,1106,638,1433,534
4946,24.730000,1105,638,1433,534
4947,24.735000,1105,638,1433,534
4948,24.740000,1105,637,1433,534
4949,24.745000,1105,637,1433,534
4950,24.750000,1105,638,1433,534
4951,24.755000,1104,638,1433,534
4952,24.760000,1104,638,1433,534
4953,24.765000,1105,638,1433,534
4954,24.770000,1105,638,1433,534
4955,24.775000,1105,639,1433,534
4956,24.780000,1106,638,1433,534
4957,24.785000,1106,637,1433,534
4958,24.790000,1106,637,1433,534
4959,24.795000,1106,638,1433,534
4960,24.800000,1105,638,1433,534
4961,24.805000,1105,638,1433,534
4962,24.810000,1105,638,1433,534
4963,24.815000,1105,638,1433,534
4964,24.820000,1105,639,1433,534
4965,24.825000,1105,638,1433,534
4966,24.830000,1104,638,1433,534
4967,24.835000,1104,638,1433,534
4968,24.840000,1105,638,1433,534
4969,24.845000,1105,639,1433,534
4970,24.850000,1105,638,1433,534
4971,24.855000,1105,638,1433,534
4972,24.860000,1106,637,1433,534
4973,24.865000,1105,638,1433,534
4974,24.870000,1106,638,1433,534
4975,24.875000,1106,637,1433,534
4976,24.880000,1106,638,1433,534
4977,24.885000,1105,638,1433,534
4978,24.890000,1105,638,1433,534
4979,24.895000,1105,638,1433,534
4980,24.900000,1105,637,1433,534
4981,24.905000,1105,637,1433,534
4982,24.910000,1105,638,1433,534
4983,24.915000,1105,638,1433,534
4984,24.920000,1105,637,1433,534
4985,24.925000,1105,637,1433,534
4986,24.930000,1106,637,1433,534
4987,24.935000,1105,638,1433,534
4988,24.940000,1105,638,1433,534
4989,24.945000,1105,638,1433,534
4990,24.950000,1106,638,1433,534
4991,24.955000,1105,638,1433,534
4992,24.960000,1105,638,1433,534
4993,24.965000,1105,638,1433,534
4994,24.970000,1105,638,1433,534
4995,24.975000,1105,638,1433,534
4996,24.980000,1105,639,1433,534
4997,24.985000,1104,638,1433,534
4998,24.990000,1105,638,1433,534
4999,24.995000,1105,638,1433,534
5000,25.000000,1103,638,1433,534
5001,25.005000,1104,638,1433,534
5002,25.010000,1104,638,1433,534
5003,25.015000,1104,638,1433,534
5004,25.020000,1105,638,1433,534
5005,25.025000,1105,638,1433,534
5006,25.030000,1106,638,1433,534
5007,25.035000,1105,638,1433,534
5008,25.040000,1105,638,1433,534
5009,25.045000,1104,639,1433,534
5010,25.050000,1106,638,1433,534
5011,25.055000,1105,638,1433,534
5012,25.060000,1105,638,1433,534
5013,25.065000,1105,638,1433,534
5014,25.070000,1105,638,1433,534
5015,25.075000,1104,638,1433,534
5016,25.080000,1105,638,1433,534
5017,25.085000,1105,638,1433,534
5018,25.090000,1105,639,1433,534
5019,25.095000,1105,639,1433,534
5020,25.100000,1105,639,1433,534
5021,25.105000,1105,639,1433,534
5022,25.110000,1105,639,1433,534
5023,25.115000,1106,638,1433,534
5024,25.120000,1104,638,1433,534
5025,25.125000,1105,639,1433,534
5026,25.130000,1105,639,1433,534
5027,25.135000,1104,639,1433,534
5028,25.140000,1106,638,1433,534
5029,25.145000,1106,637,1433,534
5030,25.150000,1106,638,1433,534
5031,25.155000,1105,638,1433,534
5032,25.160000,1105,638,1433,534
5033,25.165000,1104,639,1433,534
5034,25.170000,1106,638,1433,534
5035,25.175000,1106,638,1433,534
5036,25.180000,1105,638,1433,534
5037,25.185000,1105,638,1433,534
5038,25.190000,1105,638,1433,534
5039,25.195000,1105,638,1433,534
5040,25.200000,1105,638,1433,534
5041,25.205000,1105,638,1433,534
5042,25.210000,1105,638,1433,534
5043,25.215000,1105,638,1433,534
5044,25.220000,1105,638,1433,534
5045,25.225000,1103,639,1433,534
5046,25.230000,1105,638,1433,534
5047,25.235000,1105,638,1433,534
5048,25.240000,1105,638,1433,534
5049,25.245000,1105,638,1433,534
5050,25.250000,1104,638,1433,534
5051,25.255000,1105,639,1433,534
5052,25.260000,1105,638,1433,534
5053,25.265000,1104,639,1433,534
5054,25.270000,1104,639,1433,534
5055,25.275000,1105,638,1433,534
5056,25.280000,1105,638,1433,534
5057,25.285000,1105,637,1433,534
5058,25.290000,1105,638,1433,534
5059,25.295000,1105,638,1433,534
5060,25.300000,1105,638,1433,534
5061,25.305000,1106,638,1433,534
5062,25.310000,1105,639,1433,534
5063,25.315000,1105,639,1433,534
5064,25.320000,1105,638,1433,534
5065,25.325000,1105,637,1433,534
5066,25.330000,1105,638,1433,534
5067,25.335000,1105,638,1433,534
5068,25.340000,1105,638,1433,534
5069,25.345000,1105,638,1433,534
5070,25.350000,1106,638,1433,534
5071,25.355000,1105,638,1433,534
5072,25.360000,1105,638,1433,534
5073,25.365000,1105,637,1433,534
5074,25.370000,1105,638,1433,534
5075,25.375000,1105,638,1433,534
5076,25.380000,1104,639,1433,534
5077,25.385000,1105,638,1433,534
5078,25.390000,1105,638,1433,534
5079,25.395000,1106,638,1433,534
5080,25.400000,1105,638,1433,534
5081,25.405000,1105,638,1433,534
5082,25.410000,1105,638,1433,534
5083,25.415000,1104,638,1433,534
5084,25.420000,1105,638,1433,534
5085,25.425000,1104,638,1433,534
5086,25.430000,1105,638,1433,534
5087,25.435000,1104,638,1433,534
5088,25.440000,1105,638,1433,534
5089,25.445000,1105,638,1433,534
5090,25.450000,1105,639,1433,534
5091,25.455000,1106,638,1433,534
5092,25.460000,1105,638,1433,534
5093,25.465000,1106,638,1433,534
5094,25.470000,1105,638,1433,534
5095,25.475000,1105,638,1433,534
5096,25.480000,1105,639,1433,534
5097,25.485000,1105,638,1433,534
5098,25.490000,1104,638,1433,534
5099,25.495000,1104,638,1433,534
5100,25.500000,1105,638,1433,534
5101,25.505000,1105,639,1433,534
5102,25.510000,1105,639,1433,534
5103,25.515000,1105,639,1433,534
5104,25.520000,1105,639,1433,534
5105,25.525000,1105,640,1433,534
5106,25.530000,1106,639,1433,534
5107,25.535000,1105,639,1433,534
5108,25.540000,1106,639,1433,534
5109,25.545000,1106,639,1433,534
5110,25.550000,1106,639,1433,534
5111,25.555000,1106,639,1433,534
5112,25.560000,1105,638,1433,534
5113,25.565000,1105,638,1433,534
5114,25.570000,1106,640,1433,534
5115,25.575000,1106,638,1433,534
5116,25.580000,1106,639,1433,534
5117,25.585000,1106,639,1433,534
5118,25.590000,1106,639,1433,534
5119,25.595000,1106,639,1433,534
5120,25.600000,1107,638,1433,534
5121,25.605000,1106,639,1433,534
5122,25.610000,1106,639,1433,534
5123,25.615000,1105,639,1433,534
5124,25.620000,1105,639,1433,534
5125,25.625000,1103,639,1433,534
5126,25.630000,1105,638,1433,534
5127,25.635000,1105,638,1433,534
5128,25.640000,1105,638,1433,534
5129,25.645000,1105,638,1433,534
5130,25.650000,1104,638,1433,534
5131,25.655000,1104,638,1433,534
5132,25.660000,1104,638,1433,534
5133,25.665000,1104,638,1433,534
5134,25.670000,1105,638,1433,534
5135,25.675000,1104,639,1433,534
5136,25.680000,1105,638,1433,534
5137,25.685000,1105,638,1433,534
5138,25.690000,1105,638,1433,534
5139,25.695000,1104,639,1433,534
5140,25.700000,1104,639,1433,534
5141,25.705000,1105,639,1433,534
5142,25.710000,1105,638,1433,534
5143,25.715000,1104,639,1433,534
5144,25.720000,1106,638,1433,534
5145,25.725000,1105,638,1433,534
5146,25.730000,1106,638,1433,534
5147,25.735000,1106,638,1433,534
5148,25.740000,1104,638,1433,534
5149,25.745000,1105,639,1433,534
5150,25.750000,1105,638,1433,534
5151,25.755000,1105,638,1433,534
5152,25.760000,1105,638,1433,534
5153,25.765000,1105,638,1433,534
5154,25.770000,1105,638,1433,534
5155,25.775000,1105,638,1433,534
5156,25.780000,1106,637,1433,534
5157,25.785000,1105,638,1433,534
5158,25.790000,1106,639,1433,534
5159,25.795000,1106,638,1433,534
5160,25.800000,1106,638,1433,534
5161,25.805000,1105,639,1433,534
5162,25.810000,1105,638,1433,534
5163,25.815000,1105,638,1433,534
5164,25.820000,1105,638,1433,534
5165,25.825000,1105,639,1433,534
5166,25.830000,1106,638,1433,534
5167,25.835000,1104,639,1433,534
5168,25.840000,1105,639,1433,534
5169,25.845000,1105,638,1433,534
5170,25.850000,1105,638,1433,534
5171,25.855000,1106,638,1433,534
5172,25.860000,1105,639,1433,534
5173,25.865000,1105,638,1433,534
5174,25.870000,1105,638,1433,534
5175,25.875000,1105,638,1433,534
5176,25.880000,1105,638,1433,534
5177,25.885000,1105,638,1433,534
5178,25.890000,1106,637,1433,534
5179,25.895000,1105,638,1433,534
5180,25.900000,1105,637,1433,534
5181,25.905000,1105,638,1433,534
5182,25.910000,1105,638,1433,534
5183,25.915000,1105,638,1433,534
5184,25.920000,1105,639,1433,534
5185,25.925000,1105,639,1433,534
5186,25.930000,1105,639,1433,534
5187,25.935000,1105,639,1433,534
5188,25.940000,1105,638,1433,534
5189,25.945000,1105,638,1433,534
5190,25.950000,1104,638,1433,534
5191,25.955000,1104,638,1433,534
5192,25.960000,1105,638,1433,534
5193,25.965000,1105,638,1433,534
5194,25.970000,1105,638,1433,534
5195,25.975000,1105,639,1433,534
5196,25.980000,1105,638,1433,534
5197,25.985000,1104,639,1433,534
5198,25.990000,1105,639,1433,534
5199,25.995000,1105,639,1433,534
5200,26.000000,1105,639,1433,534
5201,26.005000,1105,640,1433,534
5202,26.010000,1105,639,1433,534
5203,26.015000,1104,640,1433,534
5204,26.020000,1104,640,1433,534
5205,26.025000,1105,639,1433,534
5206,26.030000,1104,640,1433,534
5207,26.035000,1105,640,1433,534
5208,26.040000,1105,639,1433,534
5209,26.045000,1105,639,1433,534
5210,26.050000,1105,639,1433,534
5211,26.055000,1104,640,1433,534
5212,26.060000,1105,641,1433,534
5213,26.065000,1105,641,1433,534
5214,26.070000,1105,639,1433,534
5215,26.075000,1105,640,1433,534
5216,26.080000,1105,640,1433,534
5217,26.085000,1106,640,1433,534
5218,26.090000,1106,640,1433,534
5219,26.095000,1106,639,1433,534
5220,26.100000,1105,639,1433,534
5221,26.105000,1105,640,1433,534
5222,26.110000,1105,639,1433,534
5223,26.115000,1105,639,1433,534
5224,26.120000,1105,640,1433,534
5225,26.125000,1105,639,1433,534
5226,26.130000,1105,639,1433,534
5227,26.135000,1106,639,1433,534
5228,26.140000,1106,639,1433,534
5229,26.145000,1105,640,1433,534
5230,26.150000,1105,640,1433,534
5231,26.155000,1105,639,1433,534
5232,26.160000,1106,640,1433,534
5233,26.165000,1105,640,1433,534
5234,26.170000,1106,639,1433,534
5235,26.175000,1105,639,1433,534
5236,26.180000,1105,639,1433,534
5237,26.185000,1106,639,1433,534
5238,26.190000,1106,639,1433,534
5239,26.195000,1106,640,1433,534
5240,26.200000,1106,640,1433,534
5241,26.205000,1106,640,1433,534
5242,26.210000,1105,641,1433,534
5243,26.215000,1105,640,1433,534
5244,26.220000,1106,639,1433,534
5245,26.225000,1106,639,1433,534
5246,26.230000,1106,639,1433,534
5247,26.235000,1105,640,1433,534
5248,26.240000,1105,640,1433,534
5249,26.245000,1105,639,1433,534
5250,26.250000,1105,639,1433,534
5251,26.255000,1106,640,1433,534
5252,26.260000,1106,640,1433,534
5253,26.265000,1106,640,1433,534
5254,26.270000,1106,640,1433,534
5255,26.275000,1107,640,1433,534
5256,26.280000,1105,639,1433,534
5257,26.285000,1105,640,1433,534
5258,26.290000,1106,639,1433,534
5259,26.295000,1106,639,1433,534
5260,26.300000,1106,640,1433,534
5261,26.305000,1106,639,1433,534
5262,26.310000,1105,639,1433,534
5263,26.315000,1106,640,1433,534
5264,26.320000,1106,640,1433,534
5265,26.325000,1106,640,1433,534
5266,26.330000,1105,640,1433,534
5267,26.335000,1106,640,1433,534
5268,26.340000,1105,639,1433,534
5269,26.345000,1105,639,1433,534
5270,26.350000,1106,639,1433,534
5271,26.355000,1106,640,1433,534
5272,26.360000,1106,639,1433,534
5273,26.365000,1106,639,1433,534
5274,26.370000,1105,640,1433,534
5275,26.375000,1104,641,1433,534
5276,26.380000,1105,641,1433,534
5277,26.385000,1105,641,1433,534
5278,26.390000,1104,640,1433,534
5279,26.395000,1105,640,1433,534
5280,26.400000,1104,640,1433,534
5281,26.405000,1104,640,1433,534
5282,26.410000,1104,640,1433,534
5283,26.415000,1105,640,1433,534
5284,26.420000,1105,639,1433,534
5285,26.425000,1105,639,1433,534
5286,26.430000,1105,639,1433,534
5287,26.435000,1105,640,1433,534
5288,26.440000,1105,640,1433,534
5289,26.445000,1105,640,1433,534
5290,26.450000,1105,639,1433,534
5291,26.455000,1105,639,1433,534
5292,26.460000,1105,639,1433,534
5293,26.465000,1105,639,1433,534
5294,26.470000,1105,639,1433,534
5295,26.475000,1105,640,1433,534
5296,26.480000,1105,640,1433,534
5297,26.485000,1105,639,1433,534
5298,26.490000,1105,639,1433,534
